"","Availability","region","year","policy","agg.land","value","title","percent_change","diff_percent_diff_from_currchange","diff_percent_change"
"5967","CURRENT","Japan",2005,"NZ","c) Forests (Harvested)",38.0173611,"Land Use by Type",-33.5185079825166,NA,NA
"5968","UNIFORM30","Japan",2005,"NZ","c) Forests (Harvested)",38.0173611,"Land Use by Type",-33.5185079825166,0,0
"5969","BIODIV","Mexico",2005,"NZ","c) Forests (Harvested)",147.493499,"Land Use by Type",-0.360771111539821,0,0
"5970","BIODIV30","Mexico",2005,"NZ","c) Forests (Harvested)",147.493499,"Land Use by Type",-0.360771111539821,0,0
"5971","CURRENT","Mexico",2005,"NZ","c) Forests (Harvested)",147.493499,"Land Use by Type",-0.360771111539821,NA,NA
"5972","UNIFORM30","Mexico",2005,"NZ","c) Forests (Harvested)",147.493499,"Land Use by Type",-0.360771111539821,0,0
"5973","BIODIV","Middle East",2005,"NZ","c) Forests (Harvested)",8.47691,"Land Use by Type",-13.1604719727749,0,0
"5974","BIODIV30","Middle East",2005,"NZ","c) Forests (Harvested)",8.47691,"Land Use by Type",-13.1604719727749,0,0
"5975","CURRENT","Middle East",2005,"NZ","c) Forests (Harvested)",8.47691,"Land Use by Type",-13.1604719727749,NA,NA
"5976","UNIFORM30","Middle East",2005,"NZ","c) Forests (Harvested)",8.47691,"Land Use by Type",-13.1604719727749,0,0
"5977","BIODIV","Pakistan",2005,"NZ","c) Forests (Harvested)",20.583,"Land Use by Type",-5.1614508459582,0,0
"5978","BIODIV30","Pakistan",2005,"NZ","c) Forests (Harvested)",20.583,"Land Use by Type",-5.1614508459582,0,0
"5979","CURRENT","Pakistan",2005,"NZ","c) Forests (Harvested)",20.583,"Land Use by Type",-5.1614508459582,NA,NA
"5980","UNIFORM30","Pakistan",2005,"NZ","c) Forests (Harvested)",20.583,"Land Use by Type",-5.1614508459582,0,0
"5981","BIODIV","Russia",2005,"NZ","c) Forests (Harvested)",624.454667,"Land Use by Type",-9.51836760707686,0,0
"5982","BIODIV30","Russia",2005,"NZ","c) Forests (Harvested)",624.454667,"Land Use by Type",-9.51836760707686,0,0
"5983","CURRENT","Russia",2005,"NZ","c) Forests (Harvested)",624.454667,"Land Use by Type",-9.51836760707686,NA,NA
"5984","UNIFORM30","Russia",2005,"NZ","c) Forests (Harvested)",624.454667,"Land Use by Type",-9.51836760707686,0,0
"5985","BIODIV","South Africa",2005,"NZ","c) Forests (Harvested)",17.198889,"Land Use by Type",-18.9110703440043,0,0
"5986","BIODIV30","South Africa",2005,"NZ","c) Forests (Harvested)",17.198889,"Land Use by Type",-18.9110703440043,0,0
"5987","CURRENT","South Africa",2005,"NZ","c) Forests (Harvested)",17.198889,"Land Use by Type",-18.9110703440043,NA,NA
"5988","UNIFORM30","South Africa",2005,"NZ","c) Forests (Harvested)",17.198889,"Land Use by Type",-18.9110703440043,0,0
"5989","BIODIV","South America_Northern",2005,"NZ","c) Forests (Harvested)",8.57556601,"Land Use by Type",-6.02407723181383,0,0
"5990","BIODIV30","South America_Northern",2005,"NZ","c) Forests (Harvested)",8.57556601,"Land Use by Type",-6.02407723181383,0,0
"5991","CURRENT","South America_Northern",2005,"NZ","c) Forests (Harvested)",8.57556601,"Land Use by Type",-6.02407723181383,NA,NA
"5992","UNIFORM30","South America_Northern",2005,"NZ","c) Forests (Harvested)",8.57556601,"Land Use by Type",-6.02407723181383,0,0
"5993","BIODIV","South America_Southern",2005,"NZ","c) Forests (Harvested)",104.9083729,"Land Use by Type",-23.488785651919,0,0
"5994","BIODIV30","South America_Southern",2005,"NZ","c) Forests (Harvested)",104.9083729,"Land Use by Type",-23.488785651919,0,0
"5995","CURRENT","South America_Southern",2005,"NZ","c) Forests (Harvested)",104.9083729,"Land Use by Type",-23.488785651919,NA,NA
"5996","UNIFORM30","South America_Southern",2005,"NZ","c) Forests (Harvested)",104.9083729,"Land Use by Type",-23.488785651919,0,0
"5997","BIODIV","South Asia",2005,"NZ","c) Forests (Harvested)",127.329717,"Land Use by Type",3.1390057196307,0,0
"5998","BIODIV30","South Asia",2005,"NZ","c) Forests (Harvested)",127.329717,"Land Use by Type",3.1390057196307,0,0
"5999","CURRENT","South Asia",2005,"NZ","c) Forests (Harvested)",127.329717,"Land Use by Type",3.1390057196307,NA,NA
"6000","UNIFORM30","South Asia",2005,"NZ","c) Forests (Harvested)",127.329717,"Land Use by Type",3.1390057196307,0,0
"6001","BIODIV","South Korea",2005,"NZ","c) Forests (Harvested)",15.501,"Land Use by Type",-5.07131440189601,0,0
"6002","BIODIV30","South Korea",2005,"NZ","c) Forests (Harvested)",15.501,"Land Use by Type",-5.07131440189601,0,0
"6003","CURRENT","South Korea",2005,"NZ","c) Forests (Harvested)",15.501,"Land Use by Type",-5.07131440189601,NA,NA
"6004","UNIFORM30","South Korea",2005,"NZ","c) Forests (Harvested)",15.501,"Land Use by Type",-5.07131440189601,0,0
"6005","BIODIV","Southeast Asia",2005,"NZ","c) Forests (Harvested)",305.5313668,"Land Use by Type",-6.44086905524768,0,0
"6006","BIODIV30","Southeast Asia",2005,"NZ","c) Forests (Harvested)",305.5313668,"Land Use by Type",-6.44086905524768,0,0
"6007","CURRENT","Southeast Asia",2005,"NZ","c) Forests (Harvested)",305.5313668,"Land Use by Type",-6.44086905524768,NA,NA
"6008","UNIFORM30","Southeast Asia",2005,"NZ","c) Forests (Harvested)",305.5313668,"Land Use by Type",-6.44086905524768,0,0
"6009","BIODIV","Taiwan",2005,"NZ","c) Forests (Harvested)",5.7498929,"Land Use by Type",0.310893323750786,0,0
"6010","BIODIV30","Taiwan",2005,"NZ","c) Forests (Harvested)",5.7498929,"Land Use by Type",0.310893323750786,0,0
"6011","CURRENT","Taiwan",2005,"NZ","c) Forests (Harvested)",5.7498929,"Land Use by Type",0.310893323750786,NA,NA
"6012","UNIFORM30","Taiwan",2005,"NZ","c) Forests (Harvested)",5.7498929,"Land Use by Type",0.310893323750786,0,0
"6013","BIODIV","USA",2005,"NZ","c) Forests (Harvested)",1100.351516,"Land Use by Type",9.0751757751173,0,0
"6014","BIODIV30","USA",2005,"NZ","c) Forests (Harvested)",1100.351516,"Land Use by Type",9.0751757751173,0,0
"6015","CURRENT","USA",2005,"NZ","c) Forests (Harvested)",1100.351516,"Land Use by Type",9.0751757751173,NA,NA
"6016","UNIFORM30","USA",2005,"NZ","c) Forests (Harvested)",1100.351516,"Land Use by Type",9.0751757751173,0,0
"6017","BIODIV","Africa_Eastern",2010,"NZ","c) Forests (Harvested)",135.180587,"Land Use by Type",4.65547378731636,0,0
"6018","BIODIV30","Africa_Eastern",2010,"NZ","c) Forests (Harvested)",135.180587,"Land Use by Type",4.65547378731636,0,0
"6019","CURRENT","Africa_Eastern",2010,"NZ","c) Forests (Harvested)",135.180587,"Land Use by Type",4.65547378731636,NA,NA
"6020","UNIFORM30","Africa_Eastern",2010,"NZ","c) Forests (Harvested)",135.180587,"Land Use by Type",4.65547378731636,0,0
"6021","BIODIV","Africa_Northern",2010,"NZ","c) Forests (Harvested)",27.92235,"Land Use by Type",-3.56271549497127,0,0
"6022","BIODIV30","Africa_Northern",2010,"NZ","c) Forests (Harvested)",27.92235,"Land Use by Type",-3.56271549497127,0,0
"6023","CURRENT","Africa_Northern",2010,"NZ","c) Forests (Harvested)",27.92235,"Land Use by Type",-3.56271549497127,NA,NA
"6024","UNIFORM30","Africa_Northern",2010,"NZ","c) Forests (Harvested)",27.92235,"Land Use by Type",-3.56271549497127,0,0
"6025","BIODIV","Africa_Southern",2010,"NZ","c) Forests (Harvested)",243.386639,"Land Use by Type",-5.22112966594802,0,0
"6026","BIODIV30","Africa_Southern",2010,"NZ","c) Forests (Harvested)",243.386639,"Land Use by Type",-5.22112966594802,0,0
"6027","CURRENT","Africa_Southern",2010,"NZ","c) Forests (Harvested)",243.386639,"Land Use by Type",-5.22112966594802,NA,NA
"6028","UNIFORM30","Africa_Southern",2010,"NZ","c) Forests (Harvested)",243.386639,"Land Use by Type",-5.22112966594802,0,0
"6029","BIODIV","Africa_Western",2010,"NZ","c) Forests (Harvested)",404.945728,"Land Use by Type",-6.79283213366652,0,0
"6030","BIODIV30","Africa_Western",2010,"NZ","c) Forests (Harvested)",404.945728,"Land Use by Type",-6.79283213366652,0,0
"6031","CURRENT","Africa_Western",2010,"NZ","c) Forests (Harvested)",404.945728,"Land Use by Type",-6.79283213366652,NA,NA
"6032","UNIFORM30","Africa_Western",2010,"NZ","c) Forests (Harvested)",404.945728,"Land Use by Type",-6.79283213366652,0,0
"6033","BIODIV","Argentina",2010,"NZ","c) Forests (Harvested)",33.6555661,"Land Use by Type",-12.8988006134958,0,0
"6034","BIODIV30","Argentina",2010,"NZ","c) Forests (Harvested)",33.6555661,"Land Use by Type",-12.8988006134958,0,0
"6035","CURRENT","Argentina",2010,"NZ","c) Forests (Harvested)",33.6555661,"Land Use by Type",-12.8988006134958,NA,NA
"6036","UNIFORM30","Argentina",2010,"NZ","c) Forests (Harvested)",33.6555661,"Land Use by Type",-12.8988006134958,0,0
"6037","BIODIV","Australia_NZ",2010,"NZ","c) Forests (Harvested)",85.134846,"Land Use by Type",-12.8847392563952,0,0
"6038","BIODIV30","Australia_NZ",2010,"NZ","c) Forests (Harvested)",85.134846,"Land Use by Type",-12.8847392563952,0,0
"6039","CURRENT","Australia_NZ",2010,"NZ","c) Forests (Harvested)",85.134846,"Land Use by Type",-12.8847392563952,NA,NA
"6040","UNIFORM30","Australia_NZ",2010,"NZ","c) Forests (Harvested)",85.134846,"Land Use by Type",-12.8847392563952,0,0
"6041","BIODIV","Brazil",2010,"NZ","c) Forests (Harvested)",303.75069,"Land Use by Type",-6.98112611372585,0,0
"6042","BIODIV30","Brazil",2010,"NZ","c) Forests (Harvested)",303.75069,"Land Use by Type",-6.98112611372585,0,0
"6043","CURRENT","Brazil",2010,"NZ","c) Forests (Harvested)",303.75069,"Land Use by Type",-6.98112611372585,NA,NA
"6044","UNIFORM30","Brazil",2010,"NZ","c) Forests (Harvested)",303.75069,"Land Use by Type",-6.98112611372585,0,0
"6045","BIODIV","Canada",2010,"NZ","c) Forests (Harvested)",443.6308223,"Land Use by Type",-10.4624842677283,0,0
"6046","BIODIV30","Canada",2010,"NZ","c) Forests (Harvested)",443.6308223,"Land Use by Type",-10.4624842677283,0,0
"6047","CURRENT","Canada",2010,"NZ","c) Forests (Harvested)",443.6308223,"Land Use by Type",-10.4624842677283,NA,NA
"6048","UNIFORM30","Canada",2010,"NZ","c) Forests (Harvested)",443.6308223,"Land Use by Type",-10.4624842677283,0,0
"6049","BIODIV","Central America and Caribbean",2010,"NZ","c) Forests (Harvested)",109.5745,"Land Use by Type",-3.97188806370599,0,0
"6050","BIODIV30","Central America and Caribbean",2010,"NZ","c) Forests (Harvested)",109.5745,"Land Use by Type",-3.97188806370599,0,0
"6051","CURRENT","Central America and Caribbean",2010,"NZ","c) Forests (Harvested)",109.5745,"Land Use by Type",-3.97188806370599,NA,NA
"6052","UNIFORM30","Central America and Caribbean",2010,"NZ","c) Forests (Harvested)",109.5745,"Land Use by Type",-3.97188806370599,0,0
"6053","BIODIV","Central Asia",2010,"NZ","c) Forests (Harvested)",9.6781975,"Land Use by Type",-44.4788374206314,0,0
"6054","BIODIV30","Central Asia",2010,"NZ","c) Forests (Harvested)",9.6781975,"Land Use by Type",-44.4788374206314,0,0
"6055","CURRENT","Central Asia",2010,"NZ","c) Forests (Harvested)",9.6781975,"Land Use by Type",-44.4788374206314,NA,NA
"6056","UNIFORM30","Central Asia",2010,"NZ","c) Forests (Harvested)",9.6781975,"Land Use by Type",-44.4788374206314,0,0
"6057","BIODIV","China",2010,"NZ","c) Forests (Harvested)",1402.60832,"Land Use by Type",-0.0483066105830861,0,0
"6058","BIODIV30","China",2010,"NZ","c) Forests (Harvested)",1402.60832,"Land Use by Type",-0.0483066105830861,0,0
"6059","CURRENT","China",2010,"NZ","c) Forests (Harvested)",1402.60832,"Land Use by Type",-0.0483066105830861,NA,NA
"6060","UNIFORM30","China",2010,"NZ","c) Forests (Harvested)",1402.60832,"Land Use by Type",-0.0483066105830861,0,0
"6061","BIODIV","Colombia",2010,"NZ","c) Forests (Harvested)",15.789902,"Land Use by Type",4.63468253713179,0,0
"6062","BIODIV30","Colombia",2010,"NZ","c) Forests (Harvested)",15.789902,"Land Use by Type",4.63468253713179,0,0
"6063","CURRENT","Colombia",2010,"NZ","c) Forests (Harvested)",15.789902,"Land Use by Type",4.63468253713179,NA,NA
"6064","UNIFORM30","Colombia",2010,"NZ","c) Forests (Harvested)",15.789902,"Land Use by Type",4.63468253713179,0,0
"6065","BIODIV","EU-12",2010,"NZ","c) Forests (Harvested)",290.6568197,"Land Use by Type",-11.2907770401455,0,0
"6066","BIODIV30","EU-12",2010,"NZ","c) Forests (Harvested)",290.6568197,"Land Use by Type",-11.2907770401455,0,0
"6067","CURRENT","EU-12",2010,"NZ","c) Forests (Harvested)",290.6568197,"Land Use by Type",-11.2907770401455,NA,NA
"6068","UNIFORM30","EU-12",2010,"NZ","c) Forests (Harvested)",290.6568197,"Land Use by Type",-11.2907770401455,0,0
"6069","BIODIV","EU-15",2010,"NZ","c) Forests (Harvested)",923.74911,"Land Use by Type",-2.36918586539503,0,0
"6070","BIODIV30","EU-15",2010,"NZ","c) Forests (Harvested)",923.74911,"Land Use by Type",-2.36918586539503,0,0
"6071","CURRENT","EU-15",2010,"NZ","c) Forests (Harvested)",923.74911,"Land Use by Type",-2.36918586539503,NA,NA
"6072","UNIFORM30","EU-15",2010,"NZ","c) Forests (Harvested)",923.74911,"Land Use by Type",-2.36918586539503,0,0
"6073","BIODIV","Europe_Eastern",2010,"NZ","c) Forests (Harvested)",63.8521601,"Land Use by Type",-30.118636209922,0,0
"6074","BIODIV30","Europe_Eastern",2010,"NZ","c) Forests (Harvested)",63.8521601,"Land Use by Type",-30.118636209922,0,0
"6075","CURRENT","Europe_Eastern",2010,"NZ","c) Forests (Harvested)",63.8521601,"Land Use by Type",-30.118636209922,NA,NA
"6076","UNIFORM30","Europe_Eastern",2010,"NZ","c) Forests (Harvested)",63.8521601,"Land Use by Type",-30.118636209922,0,0
"6077","BIODIV","Europe_Non_EU",2010,"NZ","c) Forests (Harvested)",114.106154,"Land Use by Type",-16.0567840447339,0,0
"6078","BIODIV30","Europe_Non_EU",2010,"NZ","c) Forests (Harvested)",114.106154,"Land Use by Type",-16.0567840447339,0,0
"6079","CURRENT","Europe_Non_EU",2010,"NZ","c) Forests (Harvested)",114.106154,"Land Use by Type",-16.0567840447339,NA,NA
"6080","UNIFORM30","Europe_Non_EU",2010,"NZ","c) Forests (Harvested)",114.106154,"Land Use by Type",-16.0567840447339,0,0
"6081","BIODIV","European Free Trade Association",2010,"NZ","c) Forests (Harvested)",43.5021175,"Land Use by Type",-10.2714754527278,0,0
"6082","BIODIV30","European Free Trade Association",2010,"NZ","c) Forests (Harvested)",43.5021175,"Land Use by Type",-10.2714754527278,0,0
"6083","CURRENT","European Free Trade Association",2010,"NZ","c) Forests (Harvested)",43.5021175,"Land Use by Type",-10.2714754527278,NA,NA
"6084","UNIFORM30","European Free Trade Association",2010,"NZ","c) Forests (Harvested)",43.5021175,"Land Use by Type",-10.2714754527278,0,0
"6085","BIODIV","India",2010,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"6086","BIODIV30","India",2010,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"6087","CURRENT","India",2010,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"6088","UNIFORM30","India",2010,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"6089","BIODIV","Indonesia",2010,"NZ","c) Forests (Harvested)",134.541635,"Land Use by Type",-4.98777740588925,0,0
"6090","BIODIV30","Indonesia",2010,"NZ","c) Forests (Harvested)",134.541635,"Land Use by Type",-4.98777740588925,0,0
"6091","CURRENT","Indonesia",2010,"NZ","c) Forests (Harvested)",134.541635,"Land Use by Type",-4.98777740588925,NA,NA
"6092","UNIFORM30","Indonesia",2010,"NZ","c) Forests (Harvested)",134.541635,"Land Use by Type",-4.98777740588925,0,0
"6093","BIODIV","Japan",2010,"NZ","c) Forests (Harvested)",41.2581815,"Land Use by Type",-27.8512399418451,0,0
"6094","BIODIV30","Japan",2010,"NZ","c) Forests (Harvested)",41.2581815,"Land Use by Type",-27.8512399418451,0,0
"6095","CURRENT","Japan",2010,"NZ","c) Forests (Harvested)",41.2581815,"Land Use by Type",-27.8512399418451,NA,NA
"6096","UNIFORM30","Japan",2010,"NZ","c) Forests (Harvested)",41.2581815,"Land Use by Type",-27.8512399418451,0,0
"6097","BIODIV","Mexico",2010,"NZ","c) Forests (Harvested)",145.7150933,"Land Use by Type",-1.56217302959211,0,0
"6098","BIODIV30","Mexico",2010,"NZ","c) Forests (Harvested)",145.7150933,"Land Use by Type",-1.56217302959211,0,0
"6099","CURRENT","Mexico",2010,"NZ","c) Forests (Harvested)",145.7150933,"Land Use by Type",-1.56217302959211,NA,NA
"6100","UNIFORM30","Mexico",2010,"NZ","c) Forests (Harvested)",145.7150933,"Land Use by Type",-1.56217302959211,0,0
"6101","BIODIV","Middle East",2010,"NZ","c) Forests (Harvested)",9.6709,"Land Use by Type",-0.928947977683948,0,0
"6102","BIODIV30","Middle East",2010,"NZ","c) Forests (Harvested)",9.6709,"Land Use by Type",-0.928947977683948,0,0
"6103","CURRENT","Middle East",2010,"NZ","c) Forests (Harvested)",9.6709,"Land Use by Type",-0.928947977683948,NA,NA
"6104","UNIFORM30","Middle East",2010,"NZ","c) Forests (Harvested)",9.6709,"Land Use by Type",-0.928947977683948,0,0
"6105","BIODIV","Pakistan",2010,"NZ","c) Forests (Harvested)",21.7577,"Land Use by Type",0.25111504294298,0,0
"6106","BIODIV30","Pakistan",2010,"NZ","c) Forests (Harvested)",21.7577,"Land Use by Type",0.25111504294298,0,0
"6107","CURRENT","Pakistan",2010,"NZ","c) Forests (Harvested)",21.7577,"Land Use by Type",0.25111504294298,NA,NA
"6108","UNIFORM30","Pakistan",2010,"NZ","c) Forests (Harvested)",21.7577,"Land Use by Type",0.25111504294298,0,0
"6109","BIODIV","Russia",2010,"NZ","c) Forests (Harvested)",589.722323,"Land Use by Type",-14.5509814188214,-9.95788670763536e-06,1.44897038900638e-06
"6110","BIODIV30","Russia",2010,"NZ","c) Forests (Harvested)",589.722323,"Land Use by Type",-14.5509814188214,-9.95788670763536e-06,1.44897038900638e-06
"6111","CURRENT","Russia",2010,"NZ","c) Forests (Harvested)",589.722313,"Land Use by Type",-14.5509828677918,NA,NA
"6112","UNIFORM30","Russia",2010,"NZ","c) Forests (Harvested)",589.722323,"Land Use by Type",-14.5509814188214,-9.95788670763536e-06,1.44897038900638e-06
"6113","BIODIV","South Africa",2010,"NZ","c) Forests (Harvested)",17.99557,"Land Use by Type",-15.1548969326131,0,0
"6114","BIODIV30","South Africa",2010,"NZ","c) Forests (Harvested)",17.99557,"Land Use by Type",-15.1548969326131,0,0
"6115","CURRENT","South Africa",2010,"NZ","c) Forests (Harvested)",17.99557,"Land Use by Type",-15.1548969326131,NA,NA
"6116","UNIFORM30","South Africa",2010,"NZ","c) Forests (Harvested)",17.99557,"Land Use by Type",-15.1548969326131,0,0
"6117","BIODIV","South America_Northern",2010,"NZ","c) Forests (Harvested)",9.38895042,"Land Use by Type",2.88945108875084,0,0
"6118","BIODIV30","South America_Northern",2010,"NZ","c) Forests (Harvested)",9.38895042,"Land Use by Type",2.88945108875084,0,0
"6119","CURRENT","South America_Northern",2010,"NZ","c) Forests (Harvested)",9.38895042,"Land Use by Type",2.88945108875084,NA,NA
"6120","UNIFORM30","South America_Northern",2010,"NZ","c) Forests (Harvested)",9.38895042,"Land Use by Type",2.88945108875084,0,0
"6121","BIODIV","South America_Southern",2010,"NZ","c) Forests (Harvested)",122.1561107,"Land Use by Type",-10.9097576167288,0,0
"6122","BIODIV30","South America_Southern",2010,"NZ","c) Forests (Harvested)",122.1561107,"Land Use by Type",-10.9097576167288,0,0
"6123","CURRENT","South America_Southern",2010,"NZ","c) Forests (Harvested)",122.1561107,"Land Use by Type",-10.9097576167288,NA,NA
"6124","UNIFORM30","South America_Southern",2010,"NZ","c) Forests (Harvested)",122.1561107,"Land Use by Type",-10.9097576167288,0,0
"6125","BIODIV","South Asia",2010,"NZ","c) Forests (Harvested)",126.133061,"Land Use by Type",2.16969617480206,0,0
"6126","BIODIV30","South Asia",2010,"NZ","c) Forests (Harvested)",126.133061,"Land Use by Type",2.16969617480206,0,0
"6127","CURRENT","South Asia",2010,"NZ","c) Forests (Harvested)",126.133061,"Land Use by Type",2.16969617480206,NA,NA
"6128","UNIFORM30","South Asia",2010,"NZ","c) Forests (Harvested)",126.133061,"Land Use by Type",2.16969617480206,0,0
"6129","BIODIV","South Korea",2010,"NZ","c) Forests (Harvested)",15.3777,"Land Use by Type",-5.82640806903013,0,0
"6130","BIODIV30","South Korea",2010,"NZ","c) Forests (Harvested)",15.3777,"Land Use by Type",-5.82640806903013,0,0
"6131","CURRENT","South Korea",2010,"NZ","c) Forests (Harvested)",15.3777,"Land Use by Type",-5.82640806903013,NA,NA
